fcltynm,mt10id,mt13cnt,fcltychartr,opende,seatscale,telno,relateurl,adres,la,lo,restaurant,cafe,store,nolibang,suyu,parkbarrier,restbarrier,runwbarrier,elevbarrier,parkinglot,mt13s
군산시민문화회관,FC004625,1,공공(문예회관),,0,,http://www.gunsancenter.com/spaces,전북특별자치도 군산시 대학로 308 (나운동),35.966581000000000,126.69439600000000,N,N,N,N,N,N,N,N,N,N,
군산시민예술촌 (구. 우일극장),FC002420,1,공공(기타),2013,130,063-443-7725,http://www.gsartzone.kr/,전라북도 군산시 중정길 17 (개복동) (구. 우일극장),36.912786800000000,127.43526980000000,N,N,N,N,N,N,N,N,N,N,
군산어린이공연장,FC002169,1,공공(기타),2016,330,063-454-5743,,전라북도 군산시 대학로 330 (나운동),35.964586900000000,126.69309600000000,N,N,N,N,N,Y,N,Y,N,Y,
군산예술의전당,FC000447,4,공공(문예회관),2013,1650,063-454-5520,http://arts.gunsan.go.kr/index.gunsan,전라북도 군산시 백토로 203 (지곡동),35.960807800000000,126.70683980000001,N,Y,N,Y,N,Y,N,N,N,Y,
군산청소년수련관,FC001732,1,공공(기타),1995,350,063-461-4166,http://www.ycenter.co.kr/,전라북도 군산시 청소년회관로 75 (송풍동),35.979010300000000,126.69685419999996,N,N,N,N,N,Y,N,N,N,Y,
군위 삼국유사교육문화회관,FC000865,1,공공(문예회관),2007,473,054-380-7212,http://www.gunwiart.go.kr/,경상북도 군위군 군위읍 군청로 158,36.237268000000000,128.57393809999996,N,N,N,Y,N,Y,Y,Y,Y,Y,
군포문화예술회관,FC001167,3,공공(문예회관),1998,2573,031-390-3500,http://www.gunpoart.net/?pid=B,경기도 군포시 고산로 599 (산본동),37.366169500000000,126.92759120000005,Y,N,Y,Y,N,Y,Y,Y,Y,Y,
군포시청소년수련관 (폐관),FC002470,1,공공(기타),2004,180,031-390-1400,http://www.gpdream.or.kr/?pid=E,경기도 군포시 산본로 322 (금정동),37.359782600000000,126.93467020000000,N,N,N,N,N,N,N,N,N,Y,
군포시평생학습원,FC002471,1,공공(기타),2006,87,031-390-3050,https://www.happygp.or.kr/,경기도 군포시 고산로 263 (당동),37.346350800000000,126.94308310000000,N,N,N,Y,Y,Y,Y,N,N,Y,
굿씨어터,FC001240,1,민간(대학로),2004,320,00-1800-7382,,서울특별시 종로구 대학로 144 (혜화동),37.586755000000000,127.00035539999999,N,N,N,N,N,Y,N,N,N,Y,
권장커피,FC003737,1,기타(비공연장),,50,,,인천광역시 미추홀구 주안로90번길 36 (주안동),37.462330600000000,126.67937570000000,N,N,N,N,N,N,N,N,N,N,
그랜드 앰배서더 서울 풀만,FC002371,1,기타(비공연장),1989,460,02-2275-1101,https://www.ambatel.com/grand/seoul/ko/main.do,서울특별시 중구 동호로 287 (장충동2가),37.560182200000000,127.00239490000000,Y,Y,N,N,Y,N,N,N,N,Y,
그랜드 워커힐 서울 (비스타 워커힐 서울),FC000839,2,민간(대학로 외),2002,1420,02-455-5000,http://www.sheratonwalkerhill.co.kr/meetings/specialFacilities.wh,서울특별시 광진구 워커힐로 177 (광장동),37.555774100000000,127.11091179999994,Y,Y,Y,N,N,Y,Y,Y,Y,Y,
그랜드 인터컨티넨탈 서울 파르나스,FC002296,1,기타(비공연장),2014,1160,02-559-7778,https://seoul.intercontinental.com/grandicparnas/,서울특별시 강남구 테헤란로 521 (삼성동),37.509047300000000,127.06089480000000,Y,Y,N,N,N,N,N,N,N,Y,
그랜드 프라자 호텔 [청주],FC002275,1,기타(비공연장),,1000,043-290-1000,https://www.grandplaza.co.kr/,충청북도 청주시 청원구 충청대로 114 (율량동),36.666717000000000,127.49503920000000,Y,Y,N,N,N,Y,Y,N,N,Y,
그랜드센트럴,FC004057,1,기타(비공연장),,0,02-6411-6140,https://grandcentral.kr/main/main.asp,서울특별시 중구 세종대로 14 (남대문로5가),37.557838500000000,126.97441510000000,Y,Y,N,N,N,N,N,N,N,Y,
그랜드아트센터 [대구],FC003901,1,민간(대학로 외),,50,,https://www.instagram.com/grand_art_center/,"대구광역시 남구 대봉로 12 (봉덕동, 앞산봉덕 영무예다음)",35.840865500000000,128.60471460000000,N,N,N,N,N,N,N,N,N,N,
그랜드하얏트서울,FC002364,3,기타(비공연장),2019,715,02-797-1234,https://www.hyatt.com/ko-KR/hotel/south-korea/grand-hyatt-seoul/selrs,서울특별시 용산구 소월로 322 (한남동),37.539542100000000,126.99781400000000,Y,Y,N,N,N,Y,N,N,N,Y,
그레뱅뮤지엄,FC002370,1,기타(비공연장),,120,02-777-4700,https://blog.naver.com/grevinseoul,서울특별시 중구 을지로 23 (을지로1가),37.566339800000000,126.98040460000000,N,Y,N,N,N,N,N,N,N,Y,
그레이브릭스 커피 [평택],FC004191,1,기타(비공연장),,0,,,"경기도 평택시 고덕면 궁2길 27-18 티에스 1층,2층",37.018472400000000,127.03040380000000,N,N,N,N,N,N,N,N,N,N,
그레이스 정원 [고성],FC004580,3,기타(비공연장),,0,,http://www.gracegarden.co.kr/,경상남도 고성군 상리면 삼상로 1312-71,34.974714000000000,128.16901600000000,N,N,N,N,N,N,N,N,N,Y,
그루브뮤직스튜디오 (GROOVE STUDIO),FC003644,1,민간(대학로 외),,70,,https://www.groove.kr/studio,서울특별시 중랑구 동일로 711 (상봉동),37.594013200000000,127.07990600000000,N,N,N,N,N,N,N,N,N,N,
그리고스페셜티,FC003850,1,민간(대학로 외),,50,,https://www.instagram.com/grigospecialty_cafe,충청남도 천안시 동남구 유량로 104 (유량동),36.807127900000000,127.17275430000000,N,Y,N,N,N,Y,N,N,N,Y,
그린빈 버찌라이브하우스,FC002472,1,민간(대학로 외),2015,150,010-3446-3796,http://cafe.daum.net/DJlive,대전광역시 중구 중교로 40 (대흥동),36.325305900000000,127.42425070000000,N,Y,N,N,N,N,N,N,N,N,
그린피그,FC004236,1,민간(대학로 외),,50,,,서울특별시 성북구 보국문로 72 (정릉동),37.610862500000000,127.00918830000000,N,N,N,N,N,N,N,N,N,N,
극단 무공,FC004373,1,민간(대학로 외),,0,,https://www.instagram.com/mugongym,서울특별시 동작구 동작대로3길 59 (사당동),37.478832300000000,126.97822820000000,N,N,N,N,N,N,N,N,N,N,
극단 믈뫼 열린무대,FC002473,1,민간(대학로 외),2004,120,032-655-8815,http://bucheon.grandculture.net/bucheon/toc/GC01601604,경기도 부천시 부일로 401 (심곡동),37.487235200000000,126.77490420000000,N,N,N,N,N,N,N,N,N,N,
극단 빈공간 (빈-공간 THEATRE),FC004755,1,민간(대학로 외),,0,,,서울특별시 강남구 봉은사로108길 3-6 (삼성동),37.514395000000000,127.06411200000000,N,N,N,N,N,N,N,N,N,N,
극단 예터,FC003196,1,민간(대학로 외),,0,,,경기도 부천시 부일로 547-1(소사동),37.484844800000000,126.79110930000000,N,N,N,N,N,N,N,N,N,N,
극단 작은곰 연습실,FC002742,1,민간(대학로 외),,0,010-3005-0687,https://jagunkom.modoo.at/,서울특별시 강남구 일원로3길 28 (일원동),37.491774500000000,127.08271600000000,Y,Y,N,N,N,N,N,N,N,N,
극단 제이와이,FC003482,1,민간(대학로 외),,0,,https://theaterjy.modoo.at/,서울특별시 서대문구 신촌로 173-2 (대현동),37.556978800000000,126.94534550000000,N,N,N,N,N,N,N,N,N,N,
극단새결 소극장 (필씨어터),FC001300,1,민간(대학로 외),2008,70,061-247-0247,http://cafe.daum.net/Phil-theater,전라남도 목포시 유동로 10,34.789403200000000,126.38647489999994,N,N,N,N,N,N,N,N,N,N,
극단틈새소극장,FC003601,1,민간(대학로 외),2012,56,010-3286-7993,,서울특별시 관악구 남부순환로 1695 (봉천동),37.483917000000000,126.93888910000000,N,N,N,N,N,N,N,N,N,N,
극락,FC004430,1,기타(비공연장),,0,,https://www.instagram.com/morene__sukha/,서울특별시 서대문구 수색로4길 7 (남가좌동),37.570011000000000,126.91470700000000,N,N,N,N,N,N,N,N,N,N,
극장 PLOT,FC003048,1,민간(대학로 외),2019,100,010-4334-2862,www.theatreplot.com,서울특별시 서대문구 연세로4길 27(창천동),37.557600800000000,126.93819840000000,N,N,N,N,N,N,N,N,N,N,
극장 담장이,FC004703,1,민간(대학로 외),,150,,,제주특별자치도 제주시 관덕로 14-2 (삼도이동),33.512635000000000,126.52063300000000,N,N,N,N,N,N,N,N,N,N,
극장 동국,FC001226,1,민간(대학로),2014,82,02-747-5296,https://www.facebook.com/PalyDongGuk,서울특별시 종로구 창경궁로 259,37.584514899999990,127.00002580000000,N,N,N,N,N,N,N,N,N,N,
극장 봄 (봄소극장),FC001331,1,민간(대학로),2011,55,070-4127-8318,http://theaterbom.modoo.at,서울특별시 성북구 삼선교로 14 (삼선동1가),37.587506900000000,127.00735239999994,N,N,N,N,N,N,N,N,N,N,
극장 온 (ON) (구.CJ아지트),FC000098,1,민간(대학로),2016,190,02-726-7967,https://www.cjazit.org/cjazit,서울특별시 종로구 대학로12길 69 (동숭동),37.580962900000000,127.00394989999995,Y,N,N,N,N,N,N,N,N,N,
극장 칸테움,FC001929,1,민간(대학로 외),,60,02-6101-9285,https://khanstudio.modoo.at/,서울특별시 구로구 디지털로 32가길 25 (구로동),37.482156700000000,126.89894770000000,N,N,N,N,N,N,N,N,N,Y,
극장 해프닝(구. 가온아트홀 3관),FC001334,1,민간(대학로 외),2014,149,,,부산광역시 남구 수영로298번길 41 (대연동),35.135417100000000,129.10055569999997,N,N,N,N,N,N,N,N,N,N,
근대로아리소극장,FC001759,1,민간(대학로 외),2005,150,070-8768-9931,http://ahrheedance.kr/,대구광역시 중구 경상감영길 32 (서문로1가) 1층,35.871058900000000,128.58932129999994,N,N,N,N,N,N,N,N,N,N,
근로자종합복지회관,FC000628,1,공공(기타),2000,357,052-227-4103,http://www.uimc.or.kr/institution/InstitutionHome/WelfareFacilities/main/main.php,울산광역시 남구 삼산중로 144 (삼산동),35.546141000000000,129.33643559999996,Y,Y,Y,N,N,Y,N,N,N,Y,
글라스가든 성수(구. 1987 루프탑라운지 더 마에스트로점),FC004356,1,기타(비공연장),,0,,,서울특별시 성동구 왕십리로 106 (성수동1가),37.547012800000000,127.04481950000000,N,N,N,N,N,N,N,N,N,N,
글래드호텔 [여의도],FC002430,1,기타(비공연장),,400,02-6222-5000,https://gladyeouido-hotels.com/web/yeouido,서울특별시 영등포구 의사당대로 16 (여의도동),37.527443400000000,126.91732380000000,Y,Y,Y,N,N,Y,Y,N,Y,Y,
글로리펍앤카페,FC002354,1,기타(비공연장),,40,010-8974-9422,https://glorypubandcafe.modoo.at/,서울특별시 마포구 잔다리로3안길 31 (서교동),37.550218500000000,126.91945790000000,N,Y,N,N,N,N,N,N,N,Y,
글로벌JEY아트홀,FC001720,1,민간(대학로 외),2017,180,031-405-5330,http://blog.naver.com/jeyarthall/221083825828,경기도 안산시 단원구 광덕대로 174,36.326451000000000,127.43033500000000,N,N,N,N,N,N,N,N,N,N,
글로벌지식협력단지,FC001898,1,기타(비공연장),1972,400,02-6312-4058,https://www.gkedc.go.kr/page/1120/detail?menuId=1056,서울특별시 동대문구 회기로 47 (청량리동),37.595217000000000,127.04280400000000,N,Y,N,N,Y,Y,Y,Y,Y,Y,
글로빌아트홀,FC002474,1,민간(대학로 외),2004,200,051-505-5995,https://glovilarthall.modoo.at/,부산광역시 동래구 사직북로48번길 162 (온천동),35.205451700000000,129.06417170000000,N,N,N,N,N,N,N,N,N,Y,
글로스터호텔 인천점,FC004722,1,기타(비공연장),,50,,,인천광역시 남동구 소래역로 36 (논현동),37.400312000000000,126.73546100000000,N,N,N,N,N,N,N,N,N,N,
글루호텔 블루레인라운지,FC003178,1,민간(대학로),,0,,,서울특별시 종로구 율곡로 228(이화동),37.575796500000000,127.00394900000000,N,N,N,N,N,N,N,N,N,N,
금곡양정 행정복지센터,FC003505,1,민간(대학로 외),2002,100,031-590-8873,,경기도 남양주시 홍유릉로 350 (금곡동),37.632082400000000,127.20566760000000,N,N,N,N,N,N,N,N,N,N,
금나래아트홀,FC000784,2,공공(문예회관),2008,702,02-2627-2981,www.gcfac.or.kr,서울특별시 금천구 시흥대로73길 70 (시흥동),37.456458800000000,126.89591250000001,N,Y,Y,N,N,Y,Y,Y,N,Y,
금사락,FC001761,1,민간(대학로 외),2014,200,070-4322-3557,http://www.kumsarock.com/,부산광역시 금정구 개좌로 162 (회동동) 예술지구 내 금사락,35.225744800000000,129.11820070000000,N,Y,N,N,N,N,N,N,N,Y,
금산다락원 생명의집,FC000418,2,공공(문예회관),2004,954,041-750-4421,http://www.daragwon.net/,충청남도 금산군 금산읍 금산로 1559,36.112775800000000,127.49221000000000,N,N,N,Y,N,Y,N,Y,N,Y,
금성관,FC002994,1,기타(비공연장),,0,061-339-8613,https://www.naju.go.kr/tour/sights/cultural_assets/all?mode=view&idx=506,전라남도 나주시 금성관길 8(과원동),35.033356400000000,126.71655530000000,N,N,N,N,N,N,N,N,N,Y,
금오산 커피베이 갤러리332,FC002970,1,기타(비공연장),,0,054-454-3651,,경상북도 구미시 공원로 332(형곡동),36.105828900000000,128.32900350000000,N,N,N,N,N,N,N,N,N,N,
금정문화회관,FC000160,3,공공(문예회관),2000,1574,051-519-5651,http://art.geumjeong.go.kr/,부산광역시 금정구 체육공원로 7 (구서동),35.245908500000000,129.09413780000000,N,Y,N,N,N,Y,N,Y,Y,Y,
금천구민문화체육센터,FC000844,1,공공(기타),2001,286,02-861-1313,http://www.gfmc.kr/business2_01.html,서울특별시 금천구 독산로54길 188 (독산동),37.470225900000000,126.90706469999998,N,Y,N,N,N,Y,N,N,N,Y,
금천문화원(금천문화회관),FC000086,1,공공(기타),1999,129,02-896-8552,http://geumcheon.kccf.or.kr/,서울특별시 금천구 시흥대로38길 61 (시흥동) 금천문화원,37.446548200000000,126.90431339999998,N,N,N,N,N,Y,N,N,N,Y,
금천뮤지컬센터,FC003017,2,공공(기타),2021,197,02-2627-2183,https://www.instagram.com/gcmc.kr/,서울특별시 금천구 시흥대로115길 48(독산동),37.468777100000000,126.89447490000000,N,N,N,N,N,Y,N,Y,N,Y,
금천청년꿈터,FC004642,1,공공(기타),,0,,,서울특별시 금천구 범안로15길 22-5 (독산동),37.467708000000000,126.89318400000000,N,N,N,N,N,N,N,N,N,N,
금호아트홀 (폐관),FC000391,2,민간(대학로 외),2000,810,02-6303-1977,http://www.kumhoarthall.com/,서울특별시 종로구 새문안로 75 (신문로1가) 대우건설 3층,37.570590000000000,126.97291399999995,N,N,N,N,N,N,N,N,N,N,
금호아트홀 연세,FC001556,1,민간(대학로 외),2015,390,02-6303-1977,http://www.kumhoarthall.com/,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교 백양누리 B1 금호아트홀 연세,37.564089000000000,126.93898089999993,N,N,N,N,N,N,N,N,N,Y,
기벌포복합문화센터,FC004794,1,공공(문예회관),,291,041-956-7905,https://www.seocheonctf.or.kr/rental/facilities_info.do?rentalOrgNo=4,충청남도 서천군 장항읍 장항로161번길 63,36.014304000000000,126.69623400000000,N,N,N,N,Y,N,N,N,N,N,
기분좋은극장 [상무지구],FC001234,1,민간(대학로 외),2011,220,062-374-3304,http://www.goplay.co.kr/,광주광역시 서구 상무중앙로 90 (치평동) 우리은행상무지점,35.154860100000000,126.84892349999996,N,N,N,N,N,N,N,Y,Y,N,
기사문 해수욕장,FC003984,1,공공(기타),,0,033-670-2518,https://tour.yangyang.go.kr/,강원특별자치도 양양군 현북면 기사문길 8,38.005894500000000,128.73068960000000,N,N,N,N,N,N,N,N,N,Y,
기산음악박물관,FC004014,2,기타(비공연장),2024,0,,,경기도 양평군 옥천면 사나사길 208-10,37.529349300000000,127.50104010000000,N,N,N,N,N,N,N,N,N,N,
기장군청,FC003043,1,공공(기타),,383,,,부산광역시 기장군 기장읍 기장대로 560,35.243481600000000,129.22295600000000,N,N,N,N,N,Y,N,Y,N,Y,
기지촌여성평화박물관 일곱집매,FC003504,1,기타(비공연장),,0,031-618-5535,,경기도 평택시 팽성읍 안정순환로126번길 25-4,36.960854500000000,127.04254070000000,N,N,N,N,N,N,N,N,N,N,
기타고라스,FC003380,1,민간(대학로 외),,0,010-9603-2009,,부산광역시 수영구 망미로28번길 19(망미동),35.170215200000000,129.10341830000000,N,N,N,N,N,N,N,N,N,N,
기타스튜디오 (파르티타 부산),FC002930,1,민간(대학로 외),,40,010-6871-7008,https://blog.naver.com/sojeong_hero,부산광역시 연제구 과정로344번길 26(연산동),35.191105800000000,129.09182620000000,N,N,N,N,N,N,N,N,N,Y,
긱라이브하우스,FC003052,1,민간(대학로 외),2003,50,02-3141-5292,https://www.geeklivehouse.co.kr/,서울특별시 마포구 신촌로10길 7(동교동),37.556379600000000,126.93204330000000,N,N,N,N,N,N,N,N,N,N,
긱하우스,FC004443,1,기타(비공연장),,60,,https://blog.naver.com/geeklive/90171856113,서울특별시 서대문구 연세로5길 26-17 (창천동),37.556783000000000,126.93485500000000,N,N,N,N,N,N,N,N,N,N,
김대중노벨평화상기념관,FC004813,1,기타(비공연장),,120,061-245-5660,http://kdjnpmemorial.or.kr/,전라남도 목포시 삼학로92번길 68 (산정동),34.782913000000000,126.39219400000000,N,Y,N,N,N,N,N,N,N,Y,
김대중컨벤션센터,FC001918,3,민간(대학로 외),2004,3000,062-611-2221,https://kdjcenter.gjto.or.kr/,광주광역시 서구 상무누리로 30 (치평동),35.147472000000000,126.84026800000000,Y,Y,N,N,Y,Y,Y,N,N,Y,
김동수플레이하우스 (폐관),FC000177,1,민간(대학로),2000,200,02-3675-4675,,서울특별시 종로구 대학로 60,37.576555050650100,127.00256296791700,N,N,N,N,N,N,N,N,N,N,
김동진빌딩(서울코미디클럽)[대학로],FC004708,1,민간(대학로),,0,,,서울특별시 종로구 대학로8가길 64 (동숭동),37.583021000000000,127.00303700000000,N,N,N,N,N,N,N,N,N,N,
김삼일자유소극장 (폐관),FC002475,1,민간(대학로 외),2013,60,054-247-9002,,경상북도 포항시 북구 중앙로 308 (상원동),36.040089200000000,129.36665590000000,N,N,N,N,N,N,N,N,N,Y,
김수현드라마아트홀,FC003362,1,민간(대학로 외),,115,043-225-9262,http://kimsoohyundrama.org/,충청북도 청주시 상당구 우암산로41번길 21(수동),36.641309400000000,127.49412150000000,N,N,N,N,N,N,N,N,N,N,
김영오 아트센터,FC002905,1,민간(대학로 외),,190,063-227-8287,https://blog.naver.com/kyoartcenter,전라북도 전주시 완산구 홍산북로 23-9(효자동2가),35.818148000000000,127.10429530000000,N,N,N,N,N,N,N,N,N,Y,
김인홀(KIMIN HALL),FC004455,1,민간(대학로 외),,0,,https://kiminhall.framer.website/,대전광역시 유성구 북유성대로 93 (지족동),36.375174000000000,127.32497900000000,N,N,N,N,N,N,N,N,N,N,
김정문화회관,FC000915,1,공공(기타),2003,330,064-760-3579,http://culture.seogwipo.go.kr/kimjeong/index.htm,제주특별자치도 서귀포시 김정문화로 32 (강정동),33.251181900000000,126.50818700000002,Y,Y,Y,N,N,Y,Y,N,Y,Y,
김제문화예술회관,FC000449,2,공공(문예회관),2009,718,063-540-4172,http://art.gimje.go.kr/index.sko,전라북도 김제시 성산길 20 (교동),35.802885600000000,126.87719349999998,N,N,N,N,N,Y,Y,Y,N,Y,
김종구아트홀,FC004742,1,민간(대학로 외),,0,,,충청북도 충주시 동량면 용족길 12-14,37.027670000000000,127.94008200000000,N,N,N,N,N,N,N,N,N,N,
김중업박물관 어울마당,FC001330,1,공공(기타),2014,40,031-687-0909,http://www.ayac.or.kr/museum/main/main.asp,경기도 안양시 만안구 예술공원로103번길 4 (석수동),37.418593600000000,126.91788580000002,N,N,N,N,N,N,N,N,N,N,
김천 실내체육관,FC003929,1,기타(비공연장),2005,5503,,,경상북도 김천시 운동장길 1 (삼락동),36.139694000000000,128.08650200000000,N,N,N,N,N,N,N,N,N,N,
